GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
dis_TRINITY_DN291_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN291_c0_g1
dis_TRINITY_DN29205_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29205_c0_g1
dis_TRINITY_DN2921_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2921_c0_g1
dis_TRINITY_DN2923_c0_g1,cellular organisms,1,85,dis_TRINITY_DN2923_c0_g1
dis_TRINITY_DN2924_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2924_c0_g1
dis_TRINITY_DN2924_c0_g2,cellular organisms,1,100,dis_TRINITY_DN2924_c0_g2
dis_TRINITY_DN2924_c0_g4,cellular organisms,1,100,dis_TRINITY_DN2924_c0_g4
dis_TRINITY_DN29250_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29250_c0_g1
dis_TRINITY_DN29267_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29267_c0_g1
dis_TRINITY_DN2926_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2926_c0_g1
dis_TRINITY_DN29273_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29273_c0_g1
dis_TRINITY_DN29273_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN29273_c0_g3
dis_TRINITY_DN2927_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN2927_c0_g2
dis_TRINITY_DN2929_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2929_c0_g1
dis_TRINITY_DN292_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN292_c0_g1
dis_TRINITY_DN29302_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29302_c0_g1
dis_TRINITY_DN29305_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29305_c0_g1
dis_TRINITY_DN29313_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29313_c0_g1
dis_TRINITY_DN29313_c0_g2,Ochrophyta,5,66,dis_TRINITY_DN29313_c0_g2
dis_TRINITY_DN29313_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29313_c0_g3
dis_TRINITY_DN29313_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN29313_c0_g4
dis_TRINITY_DN29325_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29325_c0_g1
dis_TRINITY_DN29325_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN29325_c0_g2
dis_TRINITY_DN29325_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29325_c0_g3
dis_TRINITY_DN29331_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29331_c0_g1
dis_TRINITY_DN29347_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29347_c0_g1
dis_TRINITY_DN2934_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2934_c0_g1
dis_TRINITY_DN2935_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2935_c0_g1
dis_TRINITY_DN29374_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29374_c0_g1
dis_TRINITY_DN29377_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29377_c0_g1
dis_TRINITY_DN29384_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29384_c0_g2
dis_TRINITY_DN29389_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29389_c0_g2
dis_TRINITY_DN2938_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2938_c0_g1
dis_TRINITY_DN29399_c0_g1,cellular organisms,1,85,dis_TRINITY_DN29399_c0_g1
dis_TRINITY_DN2939_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2939_c0_g1
dis_TRINITY_DN29404_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29404_c0_g2
dis_TRINITY_DN2940_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN2940_c0_g2
dis_TRINITY_DN29412_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29412_c0_g1
dis_TRINITY_DN2941_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2941_c0_g1
dis_TRINITY_DN29422_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29422_c0_g1
dis_TRINITY_DN2942_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2942_c0_g1
dis_TRINITY_DN2943_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2943_c0_g1
dis_TRINITY_DN29447_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29447_c0_g1
dis_TRINITY_DN29449_c0_g1,PX clade,6,100,dis_TRINITY_DN29449_c0_g1
dis_TRINITY_DN2944_c0_g2,cellular organisms,1,100,dis_TRINITY_DN2944_c0_g2
dis_TRINITY_DN29462_c2_g1,Fucus distichus,8,100,dis_TRINITY_DN29462_c2_g1
dis_TRINITY_DN2947_c1_g2,Phaeophyceae,7,100,dis_TRINITY_DN2947_c1_g2
dis_TRINITY_DN29485_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29485_c0_g1
dis_TRINITY_DN29489_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29489_c0_g1
dis_TRINITY_DN2948_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2948_c0_g1
dis_TRINITY_DN2950_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2950_c0_g1
dis_TRINITY_DN2950_c0_g2,cellular organisms,1,100,dis_TRINITY_DN2950_c0_g2
dis_TRINITY_DN2950_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN2950_c0_g4
dis_TRINITY_DN29512_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29512_c0_g1
dis_TRINITY_DN2951_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2951_c0_g1
dis_TRINITY_DN2952_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2952_c0_g1
dis_TRINITY_DN29538_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29538_c0_g1
dis_TRINITY_DN2953_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN2953_c1_g1
dis_TRINITY_DN2953_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN2953_c1_g2
dis_TRINITY_DN29541_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29541_c0_g1
dis_TRINITY_DN29542_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29542_c0_g1
dis_TRINITY_DN29556_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29556_c0_g1
dis_TRINITY_DN2955_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2955_c0_g1
dis_TRINITY_DN29560_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29560_c0_g2
dis_TRINITY_DN29567_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29567_c0_g3
dis_TRINITY_DN29573_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29573_c0_g1
dis_TRINITY_DN29578_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29578_c0_g1
dis_TRINITY_DN29578_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29578_c0_g2
dis_TRINITY_DN29586_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29586_c0_g1
dis_TRINITY_DN29594_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29594_c0_g1
dis_TRINITY_DN29597_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29597_c0_g1
dis_TRINITY_DN29599_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29599_c0_g1
dis_TRINITY_DN295_c1_g4,Fucus distichus,8,100,dis_TRINITY_DN295_c1_g4
dis_TRINITY_DN29600_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29600_c0_g1
dis_TRINITY_DN29608_c0_g2,PX clade,6,100,dis_TRINITY_DN29608_c0_g2
dis_TRINITY_DN2960_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2960_c0_g1
dis_TRINITY_DN29614_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29614_c0_g1
dis_TRINITY_DN29616_c0_g1,cellular organisms,1,85,dis_TRINITY_DN29616_c0_g1
dis_TRINITY_DN2961_c0_g1,Eukaryota,2,66,dis_TRINITY_DN2961_c0_g1
dis_TRINITY_DN29625_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29625_c0_g1
dis_TRINITY_DN29627_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29627_c0_g1
dis_TRINITY_DN29627_c0_g2,cellular organisms,1,85,dis_TRINITY_DN29627_c0_g2
dis_TRINITY_DN29628_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29628_c0_g1
dis_TRINITY_DN2962_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2962_c0_g1
dis_TRINITY_DN29630_c0_g1,cellular organisms,1,42,dis_TRINITY_DN29630_c0_g1
dis_TRINITY_DN29633_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29633_c0_g1
dis_TRINITY_DN29633_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29633_c0_g2
dis_TRINITY_DN2963_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2963_c0_g1
dis_TRINITY_DN29648_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN29648_c0_g3
dis_TRINITY_DN29649_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29649_c0_g1
dis_TRINITY_DN2964_c0_g1,cellular organisms,1,85,dis_TRINITY_DN2964_c0_g1
dis_TRINITY_DN29651_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29651_c0_g1
dis_TRINITY_DN29656_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29656_c0_g1
dis_TRINITY_DN29666_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29666_c0_g1
dis_TRINITY_DN29674_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29674_c0_g1
dis_TRINITY_DN29680_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29680_c0_g1
dis_TRINITY_DN29688_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29688_c0_g1
dis_TRINITY_DN2968_c0_g2,Eukaryota,2,83,dis_TRINITY_DN2968_c0_g2
dis_TRINITY_DN29696_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29696_c0_g1
dis_TRINITY_DN29697_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29697_c0_g1
dis_TRINITY_DN296_c0_g1,cellular organisms,1,100,dis_TRINITY_DN296_c0_g1
dis_TRINITY_DN296_c0_g2,cellular organisms,1,100,dis_TRINITY_DN296_c0_g2
dis_TRINITY_DN29704_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29704_c0_g1
dis_TRINITY_DN29706_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29706_c0_g1
dis_TRINITY_DN29708_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29708_c0_g1
dis_TRINITY_DN29710_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29710_c0_g1
dis_TRINITY_DN29714_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29714_c0_g1
dis_TRINITY_DN2971_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2971_c0_g1
dis_TRINITY_DN29723_c0_g1,Eukaryota,2,50,dis_TRINITY_DN29723_c0_g1
dis_TRINITY_DN29725_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29725_c0_g1
dis_TRINITY_DN2972_c0_g1,cellular organisms,1,85,dis_TRINITY_DN2972_c0_g1
dis_TRINITY_DN2972_c0_g2,cellular organisms,1,85,dis_TRINITY_DN2972_c0_g2
dis_TRINITY_DN2972_c0_g4,Eukaryota,2,33,dis_TRINITY_DN2972_c0_g4
dis_TRINITY_DN29734_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29734_c0_g1
dis_TRINITY_DN29737_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29737_c0_g2
dis_TRINITY_DN29742_c0_g1,cellular organisms,1,57,dis_TRINITY_DN29742_c0_g1
dis_TRINITY_DN29764_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29764_c0_g1
dis_TRINITY_DN29770_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29770_c0_g2
dis_TRINITY_DN29770_c0_g3,cellular organisms,1,100,dis_TRINITY_DN29770_c0_g3
dis_TRINITY_DN29780_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29780_c0_g1
dis_TRINITY_DN29783_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29783_c0_g1
dis_TRINITY_DN29793_c0_g2,cellular organisms,1,100,dis_TRINITY_DN29793_c0_g2
dis_TRINITY_DN297_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN297_c0_g1
dis_TRINITY_DN29807_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29807_c0_g3
dis_TRINITY_DN2980_c3_g1,Fucus distichus,8,100,dis_TRINITY_DN2980_c3_g1
dis_TRINITY_DN29813_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29813_c0_g2
dis_TRINITY_DN29813_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29813_c0_g3
dis_TRINITY_DN29816_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29816_c0_g1
dis_TRINITY_DN2981_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2981_c0_g1
dis_TRINITY_DN29821_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29821_c0_g2
dis_TRINITY_DN29826_c0_g1,Eukaryota,2,33,dis_TRINITY_DN29826_c0_g1
dis_TRINITY_DN2982_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2982_c0_g1
dis_TRINITY_DN2982_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN2982_c0_g2
dis_TRINITY_DN2982_c0_g3,cellular organisms,1,100,dis_TRINITY_DN2982_c0_g3
dis_TRINITY_DN2982_c0_g4,Phaeophyceae,7,100,dis_TRINITY_DN2982_c0_g4
dis_TRINITY_DN29835_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN29835_c0_g1
dis_TRINITY_DN29841_c1_g1,cellular organisms,1,100,dis_TRINITY_DN29841_c1_g1
dis_TRINITY_DN29842_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29842_c0_g1
dis_TRINITY_DN2984_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2984_c0_g1
dis_TRINITY_DN2984_c4_g1,Fucus distichus,8,100,dis_TRINITY_DN2984_c4_g1
dis_TRINITY_DN29876_c0_g2,cellular organisms,1,71,dis_TRINITY_DN29876_c0_g2
dis_TRINITY_DN29883_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29883_c0_g2
dis_TRINITY_DN29884_c0_g1,cellular organisms,1,71,dis_TRINITY_DN29884_c0_g1
dis_TRINITY_DN29890_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN29890_c0_g3
dis_TRINITY_DN29897_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29897_c0_g1
dis_TRINITY_DN2989_c0_g1,PX clade,6,100,dis_TRINITY_DN2989_c0_g1
dis_TRINITY_DN298_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN298_c0_g1
dis_TRINITY_DN29914_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29914_c0_g1
dis_TRINITY_DN29921_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29921_c0_g1
dis_TRINITY_DN2992_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2992_c0_g1
dis_TRINITY_DN29932_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29932_c0_g1
dis_TRINITY_DN2993_c1_g2,Phaeophyceae,7,100,dis_TRINITY_DN2993_c1_g2
dis_TRINITY_DN2993_c1_g3,cellular organisms,1,100,dis_TRINITY_DN2993_c1_g3
dis_TRINITY_DN2994_c0_g1,cellular organisms,1,100,dis_TRINITY_DN2994_c0_g1
dis_TRINITY_DN29955_c0_g1,cellular organisms,1,100,dis_TRINITY_DN29955_c0_g1
dis_TRINITY_DN2995_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2995_c0_g1
dis_TRINITY_DN2996_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2996_c0_g1
dis_TRINITY_DN2997_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN2997_c0_g1
dis_TRINITY_DN29980_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN29980_c0_g2
dis_TRINITY_DN2998_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2998_c0_g1
dis_TRINITY_DN2999_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN2999_c0_g1
dis_TRINITY_DN299_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN299_c0_g1
dis_TRINITY_DN29_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN29_c0_g1
dis_TRINITY_DN2_c0_g1,PX clade,6,100,dis_TRINITY_DN2_c0_g1
dis_TRINITY_DN2_c4_g1,Fucus distichus,8,100,dis_TRINITY_DN2_c4_g1
dis_TRINITY_DN30008_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN30008_c1_g1
dis_TRINITY_DN3000_c0_g1,cellular organisms,1,100,dis_TRINITY_DN3000_c0_g1
dis_TRINITY_DN3000_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN3000_c0_g3
dis_TRINITY_DN3000_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN3000_c0_g4
dis_TRINITY_DN3001_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3001_c0_g1
dis_TRINITY_DN30028_c0_g1,Eukaryota,2,100,dis_TRINITY_DN30028_c0_g1
dis_TRINITY_DN30038_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30038_c0_g1
dis_TRINITY_DN30041_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30041_c0_g1
dis_TRINITY_DN30048_c0_g6,Phaeophyceae,7,100,dis_TRINITY_DN30048_c0_g6
dis_TRINITY_DN3004_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3004_c0_g1
dis_TRINITY_DN30054_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30054_c0_g1
dis_TRINITY_DN30055_c0_g1,cellular organisms,1,85,dis_TRINITY_DN30055_c0_g1
dis_TRINITY_DN3005_c0_g2,cellular organisms,1,100,dis_TRINITY_DN3005_c0_g2
dis_TRINITY_DN30069_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30069_c0_g1
dis_TRINITY_DN3006_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3006_c0_g2
dis_TRINITY_DN30071_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30071_c0_g1
dis_TRINITY_DN30074_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30074_c0_g1
dis_TRINITY_DN3007_c0_g1,cellular organisms,1,100,dis_TRINITY_DN3007_c0_g1
dis_TRINITY_DN3008_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3008_c0_g2
dis_TRINITY_DN3009_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN3009_c1_g2
dis_TRINITY_DN30106_c0_g2,cellular organisms,1,71,dis_TRINITY_DN30106_c0_g2
dis_TRINITY_DN3010_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3010_c0_g1
dis_TRINITY_DN3011_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3011_c0_g1
dis_TRINITY_DN3012_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3012_c0_g1
dis_TRINITY_DN3012_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN3012_c0_g2
dis_TRINITY_DN30135_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30135_c0_g1
dis_TRINITY_DN3014_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3014_c0_g2
dis_TRINITY_DN3014_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN3014_c1_g1
dis_TRINITY_DN3014_c3_g1,Phaeophyceae,7,100,dis_TRINITY_DN3014_c3_g1
dis_TRINITY_DN30154_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30154_c0_g1
dis_TRINITY_DN3015_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3015_c0_g1
dis_TRINITY_DN3017_c0_g1,cellular organisms,1,100,dis_TRINITY_DN3017_c0_g1
dis_TRINITY_DN3018_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN3018_c0_g1
dis_TRINITY_DN3019_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3019_c0_g1
dis_TRINITY_DN301_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN301_c0_g1
dis_TRINITY_DN30200_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30200_c0_g1
dis_TRINITY_DN30208_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN30208_c0_g1
dis_TRINITY_DN3021_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN3021_c0_g1
dis_TRINITY_DN3021_c1_g1,Phaeophyceae,7,100,dis_TRINITY_DN3021_c1_g1
dis_TRINITY_DN3022_c0_g2,cellular organisms,1,42,dis_TRINITY_DN3022_c0_g2
dis_TRINITY_DN30233_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN30233_c1_g2
dis_TRINITY_DN3023_c1_g1,PX clade,6,100,dis_TRINITY_DN3023_c1_g1
dis_TRINITY_DN3023_c1_g3,Fucus distichus,8,100,dis_TRINITY_DN3023_c1_g3
dis_TRINITY_DN3025_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN3025_c1_g1
dis_TRINITY_DN3025_c1_g3,Fucus distichus,8,100,dis_TRINITY_DN3025_c1_g3
dis_TRINITY_DN3025_c1_g4,Fucus distichus,8,100,dis_TRINITY_DN3025_c1_g4
dis_TRINITY_DN3025_c1_g6,cellular organisms,1,100,dis_TRINITY_DN3025_c1_g6
dis_TRINITY_DN30262_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN30262_c0_g1
dis_TRINITY_DN3026_c0_g1,Eukaryota,2,66,dis_TRINITY_DN3026_c0_g1
dis_TRINITY_DN3027_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3027_c0_g2
dis_TRINITY_DN3027_c0_g7,Eukaryota,2,83,dis_TRINITY_DN3027_c0_g7
dis_TRINITY_DN3028_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3028_c0_g1
dis_TRINITY_DN30292_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30292_c0_g1
dis_TRINITY_DN3029_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3029_c0_g1
dis_TRINITY_DN30302_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30302_c0_g1
dis_TRINITY_DN30303_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN30303_c0_g2
dis_TRINITY_DN3031_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3031_c0_g1
dis_TRINITY_DN3033_c0_g1,cellular organisms,1,100,dis_TRINITY_DN3033_c0_g1
dis_TRINITY_DN3034_c0_g2,cellular organisms,1,85,dis_TRINITY_DN3034_c0_g2
dis_TRINITY_DN30355_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30355_c0_g1
dis_TRINITY_DN30362_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN30362_c0_g2
dis_TRINITY_DN3036_c0_g1,PX clade,6,100,dis_TRINITY_DN3036_c0_g1
dis_TRINITY_DN3037_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3037_c0_g2
dis_TRINITY_DN3037_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN3037_c0_g3
dis_TRINITY_DN3039_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3039_c0_g2
dis_TRINITY_DN30403_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30403_c0_g1
dis_TRINITY_DN30419_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30419_c0_g1
dis_TRINITY_DN3043_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3043_c0_g1
dis_TRINITY_DN30440_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30440_c0_g1
dis_TRINITY_DN3047_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN3047_c0_g1
dis_TRINITY_DN304_c0_g1,cellular organisms,1,42,dis_TRINITY_DN304_c0_g1
dis_TRINITY_DN30502_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30502_c0_g1
dis_TRINITY_DN30507_c0_g6,Phaeophyceae,7,100,dis_TRINITY_DN30507_c0_g6
dis_TRINITY_DN30508_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30508_c0_g1
dis_TRINITY_DN3050_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN3050_c0_g1
dis_TRINITY_DN30521_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30521_c0_g1
dis_TRINITY_DN30524_c0_g2,cellular organisms,1,100,dis_TRINITY_DN30524_c0_g2
dis_TRINITY_DN3052_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3052_c0_g1
dis_TRINITY_DN30533_c0_g1,Eukaryota,2,100,dis_TRINITY_DN30533_c0_g1
dis_TRINITY_DN3053_c0_g4,Eukaryota,2,33,dis_TRINITY_DN3053_c0_g4
dis_TRINITY_DN30541_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30541_c0_g1
dis_TRINITY_DN30541_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN30541_c0_g2
dis_TRINITY_DN30544_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30544_c0_g1
dis_TRINITY_DN30551_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30551_c0_g1
dis_TRINITY_DN30564_c0_g1,cellular organisms,1,100,dis_TRINITY_DN30564_c0_g1
dis_TRINITY_DN3058_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3058_c0_g1
dis_TRINITY_DN30597_c0_g1,cellular organisms,1,71,dis_TRINITY_DN30597_c0_g1
dis_TRINITY_DN305_c0_g1,Eukaryota,2,33,dis_TRINITY_DN305_c0_g1
dis_TRINITY_DN3062_c0_g1,cellular organisms,1,100,dis_TRINITY_DN3062_c0_g1
dis_TRINITY_DN3063_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3063_c0_g1
dis_TRINITY_DN3066_c0_g2,cellular organisms,1,100,dis_TRINITY_DN3066_c0_g2
dis_TRINITY_DN3066_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN3066_c0_g4
dis_TRINITY_DN3067_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3067_c0_g1
dis_TRINITY_DN3069_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3069_c0_g1
dis_TRINITY_DN3069_c1_g1,cellular organisms,1,100,dis_TRINITY_DN3069_c1_g1
dis_TRINITY_DN306_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN306_c0_g1
dis_TRINITY_DN3070_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN3070_c0_g1
dis_TRINITY_DN3072_c0_g1,cellular organisms,1,71,dis_TRINITY_DN3072_c0_g1
dis_TRINITY_DN30736_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN30736_c0_g1
dis_TRINITY_DN30748_c0_g1,Eukaryota,2,66,dis_TRINITY_DN30748_c0_g1
dis_TRINITY_DN3074_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3074_c0_g2
dis_TRINITY_DN30757_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN30757_c0_g1
dis_TRINITY_DN3077_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN3077_c0_g2
dis_TRINITY_DN3077_c0_g3,cellular organisms,1,100,dis_TRINITY_DN3077_c0_g3
dis_TRINITY_DN3077_c1_g1,cellular organisms,1,85,dis_TRINITY_DN3077_c1_g1
